loan_type,purpose,occupancy,loan_amount,approve,location,county,race,coapplicant_race,sex,coapplicant_sex,income,units_purchased,married,dependents,years_in_job,s26a,self_employed,monthly_income,coapplicant_income,total_income,total_coapplicant_income,monthly_expense,purchase_price,other_financing,liquid_assets,credit_reports,met_guidlines,credit_lines,mcred,ccred,public_rec,mortgage_income,debt_income,rate_type,loan_term,appraised_value,type_of_property,sought_insurance,denied_mortgage,gift_or_grant,cosigner,unverified_info,reviewed,networth,unemployment_prob,rtdum,age,education,housing_expense,loan_value,high_val,loan_value_medium,loan_value_low,loan_val,no_hs,di_ccred,di_squared,loan_value_squared,credit_history
1,1,1,84,0,1120,0,1,8,1,4,36,1,0,0,5,5,0,2964,0,2964,0,788.5,88,0,20,2,0,2,2,5,0,0.2577,30.27,2,360,88,2,1,0,N,0,0,1,2.45,3.9,0,1,college,0,0.954545455,1,0,0,high,0,151.35,916.2729,0.911157025,0
1,1,1,275,0,1120,0,0,5,1,2,96,1,1,0,19,19,0,6933,0,7933,0,2562,371,0,91,1,1,9,1,1,0,0.32,32,1,360,400,2,0,0,N,0,0,0,333,3.2,0,1,college,1,0.6875,0,0,1,low,0,32,1024,0.47265625,1
1,1,1,286,0,1120,0,0,8,0,4,138,1,0,1,12,12,1,10500,0,11500,0,2954,357,0,164,3,0,26,1,2,0,0.26,32,2,360,360,1,0,0,N,0,1,1,368,1.8,0,1,college,0,0.794444444,0,0,1,low,0,64,1024,0.631141975,0
1,1,1,141,0,1120,0,0,8,0,4,47,1,0,0,9,3,0,4030,0,4030,0,1485,148,0,5,1,0,20,1,2,0,0.37,49,2,360,154,2,0,0,Y,0,0,1,39,3.2,0,1,college,1,0.915584416,0,1,0,medium,0,98,2401,0.838294822,0
1,1,1,143,0,1120,0,0,5,1,2,48,1,0,0,9,1,0,2132,1495,2865,1495,1625,151,0,16,1,1,11,2,1,0,0.35,41,2,360,155,2,1,1,Y,0,0,1,36,4.3,0,1,college,1,0.922580645,0,1,0,medium,0,41,1681,0.851155047,1
1,1,1,94,0,1120,0,0,8,1,4,63,1,1,4,20,0.25,0,5200,0,5250,0,1193,118,0,14,1,1,2,1,1,0,0.2585,26.42,2,360,120,1,1,1,N,0,0,0,124,3.2,0,1,college,0,0.783333333,0,0,1,low,0,26.42,698.0164,0.613611111,1
1,1,1,110,0,1120,0,0,5,1,2,52,1,1,0,3,3,0,4333,1790,4333,2451,1209,180,0,85,2,1,10,1,2,0,0.1782,33.97,2,360,220,2,0,0,N,0,1,0,160,10.6,0,1,college,0,0.5,0,0,1,low,0,67.94,1153.9609,0.25,2
1,1,1,110,0,1120,0,0,5,0,2,29,1,1,0,3,3,0,4333,1790,4333,2451,1209,180,0,85,2,1,10,1,2,0,0.1782,33.97,2,360,220,2,0,0,N,0,1,0,160,10.6,0,1,college,0,0.5,0,0,1,low,0,67.94,1153.9609,0.25,2
1,1,1,320,0,1120,0,0,8,0,4,114,3,1,1,6,6,1,9512,0,9512,0,3563,400,75,540,1,0,15,3,6,0,0.32,43,1,360,403,2,0,0,N,0,0,1,766,3.2,0,1,college,1,0.794044665,0,0,1,low,0,258,1849,0.63050693,0
1,1,1,320,0,1120,0,0,5,1,2,80,1,1,2,10,10,1,5800,0,6633,0,2858,400,0,29,2,0,11,2,2,1,0.43,43,1,360,401,2,0,0,N,0,1,1,144,3.9,0,1,college,1,0.798004988,0,0,1,low,0,86,1849,0.63681196,0
1,1,1,47,0,1120,0,0,8,1,4,48,1,0,0,9,1.5,0,3500,0,3500,0,735.6,59,0,12.64923,1,1,1,2,1,0,0.207,21.02,1,360,60,1,0,0,N,0,0,0,-96.40077,3.1,0,1,hs,0,0.783333333,0,0,1,low,0,21.02,441.8404,0.613611111,1
1,1,1,110,0,1120,0,0,8,1,4,43,1,0,2,13,13,0,2480,0,3588,0,1173,137,0,41,1,0,9,2,3,0,0.312,31.8,1,360,137,2,0,0,Y,0,1,1,54,2,0,1,hs,1,0.802919708,0,1,0,medium,0,95.4,1011.24,0.644680058,0
1,1,1,175,0,1120,0,0,5,1,2,77,1,0,0,5,2,1,3633,2666,4150,2666,1892,145,0,34,3,1,35,1,5,0,0.326,41.68,1,360,148,2,0,0,N,0,0,1,285,3.2,0,1,college,1,1.182432432,1,0,0,high,0,208.4,1737.2224,1.398146457,5
1,1,1,69,0,1120,0,0,8,1,4,22,1,0,0,25,0.1,0,1733,0,2000,0,718,107,0,49,1,1,15,3,2,0,0.3886,38.86,1,360,110,2,0,0,Y,0,0,1,159,10.6,0,1,hs,1,0.627272727,0,0,1,low,0,77.72,1510.0996,0.393471074,2
1,1,1,128,0,1120,0,0,5,1,2,74,1,1,1,10,10,0,4583,1508,4583,1508,1391,160,0,52,3,1,19,2,2,0,0.2254,34.08,1,360,175,2,0,0,N,0,0,1,847,3.2,0,1,college,0,0.731428571,0,0,1,low,0,68.16,1161.4464,0.534987755,2
1,1,1,153,0,1120,0,0,5,1,2,76,1,1,0,6,5,0,3100,2540,3630,2690,1502,170,0,23,0,1,15,2,1,0,0.27,35,2,360,173,2,0,0,Y,0,1,1,58,3.9,0,1,college,0,0.884393064,0,1,0,medium,0,35,1225,0.782151091,1
1,1,1,103,0,1120,0,0,8,0,4,60,1,0,0,6,6,0,5000,0,5000,0,1058,128,26,2,2,0,15,2,6,1,0.23,36.7,2,360,128,1,0,0,N,0,0,1,9.224,1.8,0,1,college,0,0.8046875,0,1,0,medium,0,220.2,1346.89,0.647521973,0
1,1,1,110,0,1120,0,0,5,1,2,52,1,1,1,10,10,0,2250,1667,7250,1667,1186,140,0,0,1,0,5,2,6,0,0.13,18,3,999999.4,140,2,0,0,N,0,0,1,6,2,0,1,hs,0,0.785714286,0,0,1,low,0,108,324,0.617346939,0
1,1,1,95,0,1120,0,1,5,1,2,57,1,1,3,16,6,0,3750,0,4755,0,1005,155,0,82,2,0,5,2,2,1,0.21,21,3,999999.4,155,2,0,0,N,0,0,1,89,10.6,0,1,hs,0,0.612903226,0,0,1,low,0,42,441,0.375650364,0
1,1,3,80,0,1120,0,0,8,1,4,40,1,0,0,5,5,0,3358,0,3358,0,808,100,0,26,1,1,6,2,1,0,0.24,36,2,36,80,2,0,0,N,0,0,1,38,3.2,0,1,hs,0,1,1,0,0,high,0,36,1296,1,1
1,1,3,260,0,1120,0,0,5,1,2,131,1,1,2,4,4,1,10890,0,10890,0,3500,200,0,152,2,1,15,1,2,0,0.37,37,2,12,398,2,0,0,N,0,0,1,319,4.3,0,1,college,1,0.653266332,0,0,1,low,0,74,1369,0.4267569,2
1,1,1,176,0,1120,0,1,5,1,2,48,1,0,0,2,2,0,2231,2774,2231,2774,1729,185,0,15,0,0,2,4,6,0,0.345,42.5,1,360,185,2,0,0,N,0,0,1,95,1.8,0,1,college,1,0.951351351,1,0,0,high,0,255,1806.25,0.905069394,0
1,1,1,125,0,1120,0,1,5,1,2,50,1,1,0,5,1.5,0,2539,1704,2539,1704,1395,139,14,60,0,0,10,2,6,0,0.329,57.6,1,360,139,1,0,0,N,0,0,1,78,3.2,0,1,college,1,0.899280576,0,1,0,medium,0,345.6,3317.76,0.808705554,0
1,1,1,124,0,1120,0,1,3,0,2,33,1,0,3,8,8,0,1440,1200,1440,1200,1278,144,0,17,0,0,2,2,1,0,0.169,36.3,2,360,144,2,1,1,Y,1,0,1,68,4.3,0,1,college,0,0.861111111,0,1,0,medium,0,36.3,1317.69,0.741512346,0
1,1,1,196,0,1120,0,0,8,1,4,125,1,0,1,15,15,0,10417,0,11250,0,1017,245,0,124,1,0,20,2,6,1,0.0904,30.37,1,360,245,2,0,0,N,0,0,0,2,3.2,0,1,college,0,0.8,0,0,1,low,0,182.22,922.3369,0.64,0
1,1,1,105,0,1120,0,0,8,1,4,78,1,0,0,1,1,0,5000,0,6500,0,1166,105,0,21,1,0,15,2,6,1,0.18,18,2,360,105,1,0,0,N,0,0,0,2600,10.6,0,1,college,0,1,1,0,0,high,0,108,324,1,0
1,1,1,104,0,1120,0,0,5,1,2,32,1,1,2,7,4,0,2000,700,2540,700,1149,130,0,31,2,0,6,2,6,1,0.32,36,1,360,130,2,0,0,N,0,0,1,83,2,0,1,college,1,0.8,0,0,1,low,0,216,1296,0.64,0
1,1,1,125,0,1120,0,1,3,1,2,54,1,1,5,9,7,0,2429,2123,2429,2123,1258,135,0,13,4,0,18,2,6,1,0.28,41,1,360,135,2,1,1,Y,0,0,1,26,3.2,0,1,college,0,0.925925926,0,1,0,medium,0,246,1681,0.85733882,0
1,1,1,152,0,1120,0,1,3,1,2,79,1,0,0,0.92,0.92,0,4000,2667,4000,2667,1756,190,0,39,2,1,10,2,1,0,0.27,33,2,360,190,2,0,0,N,0,0,0,46,3.1,0,1,college,0,0.8,0,0,1,low,0,33,1089,0.64,1
1,1,1,168,0,1120,0,1,5,1,2,110,1,1,2,0.75,0.75,1,3333,3750,5433,3750,1650,186.5,0,1.2,0,0,12,2,6,1,0.18,30,1,360,186.5,1,1,0,N,0,0,1,11.5,1.8,0,1,college,0,0.90080429,0,1,0,medium,0,180,900,0.811448368,0
1,1,1,95,0,1120,0,0,5,1,2,42,1,0,0,4,1,0,2375,2083,2875,2416,1359,175,0,42,1,0,20,2,5,0,0.2569,35.13,1,6,175,2,0,0,N,0,0,0,53,3.2,0,1,college,0,0.542857143,0,0,1,low,0,175.65,1234.1169,0.294693878,0
1,1,1,120,0,1120,0,0,5,1,2,75,1,0,0,5,5,0,3750,2483,3750,2483,2679,130,0,17,2,1,32,2,2,0,0.2109,41.69,2,360,130,2,1,1,N,0,0,0,-11,10.6,0,1,hs,0,0.923076923,0,1,0,medium,0,83.38,1738.0561,0.852071006,2
1,1,1,47,0,1120,0,0,6,1,2,39,1,0,0,2,2,1,277,2969,277,2969,516,50,0,20,4,1,12,2,1,0,0.159,20.52,2,360,78,2,1,1,N,0,0,0,15,1.8,0,1,hs,0,0.602564103,0,0,1,low,0,20.52,421.0704,0.363083498,1
1,1,1,95,0,1120,0,0,5,1,2,42,1,1,2,22,6,0,2947,1603,2947,1603,1169,110,0,13,2,1,12,2,1,0,0.2285,31.4,2,360,126,2,1,1,N,0,0,0,52,10.6,0,1,college,0,0.753968254,0,0,1,low,0,31.4,985.96,0.568468128,1
1,1,1,114,0,1120,0,0,5,1,2,56,1,0,0,2,2,0,1480,2840,1853,2840,1021,120,0,14,4,1,14,2,1,0,0.2556,38.39,1,360,120,2,1,1,N,0,0,0,-8,1.8,0,1,college,0,0.95,0,1,0,medium,0,38.39,1473.7921,0.9025,1
1,1,2,50,0,1120,0,0,8,1,4,43,1,0,0,2,2,1,5106,0,6356,0,613,75,0,40,2,1,4,2,4,0,0.0964,10.43,2,360,75,2,0,0,Y,0,0,0,48,10.6,0,1,college,0,0.666666667,0,0,1,low,0,41.72,108.7849,0.444444444,4
1,1,1,180,0,1120,0,1,3,1,2,77,1,1,2,20,20,0,2952,2912,3785,2912,1678,240,0,102,2,0,40,1,5,0,0.2651,41.67,2,360,240,2,0,0,N,0,0,0,200,3.2,0,1,hs,0,0.75,0,0,1,low,0,208.35,1736.3889,0.5625,0
1,1,1,100,0,1120,0,0,5,1,2,28,1,1,0,999999.4,999999.4,0,0,0,2666,1000,300,150,0,5,2,0,1,2,4,0,0.4632,46.68,1,6,169,2,0,0,N,0,1,0,298,3.6,0,1,hs,1,0.591715976,0,0,1,low,0,186.72,2179.0224,0.350127797,0
1,1,1,152,0,1120,0,0,5,1,2,100,1,1,1,10,5,0,7050,0,8300,0,1721,237,0,114.8,1,0,17,2,6,0,0.207,50.5,1,300,237,2,0,0,Y,0,1,1,-143.8,1.8,0,1,college,0,0.641350211,0,0,1,low,0,303,2550.25,0.411330093,0
1,1,1,119,0,1120,0,0,5,1,2,69,1,1,0,4,4,0,2800,2157,3597,2157,1249,164,0,11,2,0,8,2,6,1,0.22,27,2,360,164,2,0,0,Y,0,0,1,129,10.6,0,1,college,0,0.725609756,0,0,1,low,0,162,729,0.526509518,0
1,1,1,182,0,1120,0,1,3,1,2,71,1,1,0,7,7,0,3612,507,5416,507,1728,205,10,10,2,0,22,2,6,1,0.29,45,1,360,205,2,0,0,N,0,0,1,3,2,0,1,hs,0,0.887804878,0,1,0,medium,0,270,2025,0.788197501,0
1,1,1,143,0,1120,0,0,5,1,2,53,1,0,0,4,4,1,2712,1733,2712,1733,1284,150,0,12,1,0,5,2,3,0,0.29,37,1,360,150,2,1,1,N,0,0,0,4,4.3,0,1,college,0,0.953333333,1,0,0,high,0,111,1369,0.908844444,0
1,1,1,109,0,1120,0,0,8,1,4,40,1,0,0,10,3,0,3333,0,3333,0,1024,115,0,13,1,1,3,2,1,0,0.31,38,1,360,115,1,1,1,N,0,0,0,25,3.2,0,1,college,1,0.947826087,0,1,0,medium,0,38,1444,0.898374291,1
1,1,1,113,0,1120,0,1,3,1,2,60,1,1,1,8,1,0,2014,2925,2014,2925,1210,125,0,31,1,1,7,2,6,0,0.25,30,1,360,125,2,0,0,N,0,1,0,65,2,0,1,college,0,0.904,0,1,0,medium,0,180,900,0.817216,6
1,1,1,185,0,1120,0,0,5,1,2,79,1,0,0,6,6,0,4683,1915,4683,1915,1962,310,0,135,2,1,17,1,1,0,0.3,36,2,360,313,2,0,0,N,0,0,0,513,3.1,0,1,college,0,0.591054313,0,0,1,low,0,36,1296,0.349345201,1
1,1,1,66,0,1120,0,0,5,1,2,41,1,1,0,5.5,5.5,0,2917,536,2917,536,741,70,0,10,0,1,7,2,5,0,0.214,31.3,2,360,70,2,1,1,N,0,0,1,14,3.9,0,1,hs,0,0.942857143,0,1,0,medium,0,156.5,979.69,0.888979592,5
1,1,1,76,0,1120,0,1,8,0,4,42,1,0,0,4,0.58,0,3510,0,3510,0,783,80,0,8,0,0,6,2,6,0,0.223,38.2,1,360,80,2,0,0,N,0,0,1,22,3.2,0,1,college,0,0.95,0,1,0,medium,0,229.2,1459.24,0.9025,0
1,1,1,255,0,1120,0,0,5,1,2,69,1,1,0,8,2,1,5746,0,5746,0,2643,397,0,162,1,1,6,1,1,0,0.43,43,1,360,397,2,0,0,N,0,0,0,104,3.1,0,1,college,1,0.64231738,0,0,1,low,0,43,1849,0.412571617,1
1,1,1,160,0,1120,0,1,3,1,2,34,2,0,2,4,1,0,1349,1220,1349,1220,1045,169,0,11,1,1,3,2,1,0,0.41,51,2,360,170,2,0,0,N,0,1,0,12,5.3,0,1,hs,1,0.941176471,0,1,0,medium,0,51,2601,0.885813149,1
1,1,1,146,0,1120,0,1,3,1,2,53,1,1,2,1,1,0,2666,1750,2666,1750,1518,146.9,0,6,1,0,4,2,3,1,0.34,41,2,360,146.9,2,1,1,N,0,0,1,29.3,3.2,0,1,college,1,0.993873383,1,0,0,high,0,123,1681,0.987784302,0
1,1,1,110,0,1120,0,0,8,1,2,23,1,1,2,16,16,0,2554,540,2554,540,1060.74,125,0,2.4,2,0,9,2,5,0,0.34,41,2,360,128,2,1,1,N,0,0,0,-460.1,2,0,1,hs,1,0.859375,0,1,0,medium,0,205,1681,0.738525391,0
1,1,1,108,0,1120,0,0,8,0,4,52,1,0,0,7,7,1,3081,0,4742,0,1095,120,0,17,1,1,10,2,2,0,0.23,28,2,360,130,2,1,1,Y,0,1,1,13,3.2,0,1,college,0,0.830769231,0,1,0,medium,0,56,784,0.690177515,2
1,1,1,90,0,1120,0,0,8,1,4,139,1,0,0,28,28,0,2383,0,3276,0,917,112,0,31,1,1,8,2,1,0,0.28,34,2,360,112,2,0,0,N,0,0,0,35,5.3,0,1,hs,0,0.803571429,0,1,0,medium,0,34,1156,0.645727041,1
1,1,1,87,0,1120,0,0,5,1,2,57,1,1,1,20,20,1,2360,3355,2360,3355,1204,130,0,79,1,1,11,1,2,0,0.18,23,2,240,143,2,0,0,Y,0,1,1,238,10.6,0,1,college,0,0.608391608,0,0,1,low,0,46,529,0.370140349,2
1,1,1,218,0,1120,0,0,5,1,2,73,1,1,0,15,11,0,5918,0,6096,0,2828,228,0,14,1,0,12,2,6,1,0.47,54,1,360,228,2,0,0,N,0,0,1,90,3.2,0,1,hs,1,0.956140351,1,0,0,high,0,324,2916,0.914204371,0
1,1,1,130,0,1120,0,0,5,1,2,73,1,1,2,22,9,0,5250,440,5667,440,1350,163,0,8,1,0,33,2,3,0,0.22,25,1,360,163,2,0,0,N,0,1,1,25,3.2,0,1,college,0,0.797546012,0,0,1,low,0,75,625,0.636079642,0
1,1,1,45,0,1120,0,0,5,1,2,79,1,1,2,6.5,0.11,0,1769,0,2889,0,574,56,0,3,2,0,9,2,5,0,0.212,31.6,2,180,68,2,0,0,Y,0,0,1,14,3.2,0,1,hs,0,0.661764706,0,0,1,low,0,158,998.56,0.437932526,0
1,1,1,128,0,1120,0,0,5,1,2,53,1,1,3,4,3,0,3166,1250,3430,1250,1448,160,0,38,1,0,14,2,6,0,0.31,34,2,360,160,2,0,0,N,0,1,1,65,3.2,0,1,college,1,0.8,0,0,1,low,0,204,1156,0.64,0
1,1,1,117,0,1120,0,0,5,0,1,89,1,0,1,6,6,0,1083,3575,3854,3575,1331,130,0,47,1,1,16,1,1,0,0.18,38,2,360,134,2,1,1,N,0,0,1,301,4.3,0,1,hs,0,0.873134328,0,1,0,medium,0,38,1444,0.762363555,1
1,1,1,135,0,1120,0,0,8,0,4,41,1,0,0,12,12,0,3418,0,3418,0,1436,152,0,36,1,1,14,2,1,0,0.42,43,2,360,152,2,1,1,N,0,0,1,411.5,3.9,0,1,college,1,0.888157895,0,1,0,medium,0,43,1849,0.788824446,1
1,1,1,127,0,1120,0,0,8,1,4,41,1,0,0,12,12,0,3418,0,3418,0,1206,152,0,36,1,1,14,2,1,0,0.35,36,2,360,152,2,0,0,N,0,0,1,411.5,3.9,0,1,college,1,0.835526316,0,1,0,medium,0,36,1296,0.698104224,1
1,1,1,135,0,1120,0,0,5,1,2,23,1,1,0,12,999999.4,0,0,1800,150,1800,1413,150,0,33,1,1,5,2,1,0,0.72,78,2,360,150,1,0,0,N,0,1,1,37.5,3.6,0,1,college,1,0.9,0,1,0,medium,0,78,6084,0.81,1
1,1,1,102,0,1120,0,0,5,1,2,38,1,1,0,2.5,25,0,1833.33,1333.33,1833.33,1333.33,1059.23,126.9,18,8.6,1,0,5,2,5,0,0.38,43,1,360,126.9,1,0,0,Y,0,0,1,4.3,8.9,0,1,no_hs,1,0.803782506,0,1,0,medium,1,215,1849,0.646066317,0
1,1,1,108,0,1120,0,0,8,0,4,32,1,0,0,14,1.5,1,2700,0,2700,0,985,105,0,4,1,1,10,2,1,0,0.36,57,1,360,105,1,0,0,N,0,0,1,51,4.3,0,1,college,1,1.028571429,1,0,0,high,0,57,3249,1.057959184,1
1,1,1,258,0,1120,0,0,8,1,4,105,1,1,2,19,11,0,6625,0,8799,0,2578,323,0,287,1,0,23,1,2,0,0.29,50,1,360,323,2,0,0,N,0,0,0,1885,3.6,0,1,college,0,0.79876161,0,0,1,low,0,100,2500,0.638020109,0
1,1,1,311,0,1120,0,1,5,1,1,114,1,0,0,25,17,0,5291,3666,5815,3666,3207,389,0,201,2,1,23,1,1,0,0.34,39,2,360,389,2,0,0,N,0,0,0,468,3.2,0,1,college,1,0.799485861,0,0,1,low,0,39,1521,0.639177642,1
1,1,1,89,0,1120,0,0,5,1,2,75,1,0,0,5.5,5.5,0,3158,3053,3158,3053,906,111,0,35,2,1,37,2,2,0,0.23,38,1,360,112,2,0,0,N,0,0,0,160,3.1,0,1,college,0,0.794642857,0,0,1,low,0,76,1444,0.63145727,2
1,1,1,70,0,1120,0,0,5,1,2,70,999999.4,1,4,25,7,0,2944,1663,2946.67,1664,1004.37,70,0,4.05,1,0,12,4,6,0,0.196,31,2,180,70,2,0,0,N,0,0,0,141.803,10.6,0,1,hs,0,1,1,0,0,high,0,186,961,1,0
1,1,1,104,0,1120,0,0,5,1,2,63,1,1,0,3,3,0,2726,2064,3166,2064,1061,130,0,11,1,0,21,2,6,1,0.2,30,1,360,130,2,0,0,Y,0,0,1,39,4.3,0,1,college,0,0.8,0,0,1,low,0,180,900,0.64,0
1,1,1,133,0,1120,0,0,5,1,2,999999.4,1,1,0,8,8,0,3750,0,4887,0,1256,118,0,63,1,1,4,2,1,0,0.26,35,2,360,118,2,1,0,N,0,0,1,106,3.2,0,1,hs,0,1.127118644,1,0,0,high,0,35,1225,1.270396438,1
1,1,1,115,0,1120,0,0,8,1,4,60,1,0,0,6,6,0,4960,0,6045,0,1187,145,0,31,1,0,3,2,6,0,0.2,20,1,360,125,2,0,0,N,0,1,0,57,10.6,0,1,hs,0,0.92,0,1,0,medium,0,120,400,0.8464,0
1,1,1,185,0,1120,0,0,5,1,2,86,1,1,2,6,2,0,5042,2083,5042,2083,1882,365,0,23,1,1,21,1,3,0,0.26,24,1,360,373,2,0,0,N,0,0,0,60,3.6,0,1,college,0,0.495978552,0,0,1,low,0,72,576,0.245994724,3
1,1,1,108,0,1120,0,1,3,0,1,43,1,0,0,20,20,0,2101,1500,2101,1500,1131,171,0,38,2,0,3,2,6,0,0.31,31,1,360,181,2,0,0,Y,0,0,0,38,3.6,0,1,college,1,0.596685083,0,0,1,low,0,186,961,0.356033088,0
1,1,1,55,0,1120,0,0,5,1,2,59,1,1,0,30,21,0,3539,1376,3539,1376,744,73,98,24,1,1,14,2,1,0,0.15,24,2,360,73,1,0,0,N,0,0,0,106,3.2,0,1,college,0,0.753424658,0,0,1,low,0,24,576,0.567648715,1
1,1,1,9,0,1120,0,0,8,0,4,28,1,0,0,3.5,3.5,0,2046,0,2378,0,636,61,82,9,1,1,11,1,1,0,0.28,35,2,360,62,1,0,0,Y,0,0,0,43,3.2,0,1,hs,0,0.14516129,0,0,1,low,0,35,1225,0.0210718,1
1,1,1,46,0,1120,0,0,8,0,4,28,1,0,0,3.5,3.5,0,2046,0,2378,0,636,61,410,9,1,1,11,1,2,0,0.28,35,2,360,62,1,0,0,Y,0,0,0,43,3.2,0,1,hs,0,0.741935484,0,0,1,low,0,70,1225,0.550468262,2
1,1,1,72,0,1120,0,0,8,1,4,58,1,0,2,22,8,0,4855,0,4855,0,858,76,0,6,1,1,22,1,6,0,0.18,39,2,360,76,1,0,0,N,0,0,0,8,5.3,0,1,college,0,0.947368421,0,1,0,medium,0,234,1521,0.897506925,6
1,1,2,161,0,1120,0,0,5,1,2,999999.4,1,1,1,15,0.08,0,5333,0,5333,0,482,179,0,15,1,1,27,2,6,0,0.31,40,2,360,180,2,1,0,Y,0,1,1,93,3.2,0,1,college,1,0.894444444,0,1,0,medium,0,240,1600,0.800030864,6
1,1,1,149,0,1120,0,1,7,1,3,71,2,0,0,3,3,0,1750,2125,1750,2125,1446,165,8.25,5.1,1,1,26,2,2,0,0.32,55,1,360,165,2,0,0,N,0,1,1,-16.5,4.3,0,1,no_hs,1,0.903030303,0,1,0,medium,1,110,3025,0.815463728,2
1,1,1,158,0,1120,0,1,3,0,1,78,1,1,2,9,2,0,3023,3482,3023,3482,1570,175,0,19,1,0,15,2,6,1,0.23,30,1,360,175,2,0,0,N,0,0,1,45,3.2,1,1,college,0,0.902857143,0,1,0,medium,0,180,900,0.81515102,0
1,1,1,232,0,1120,0,0,5,1,2,72,1,1,0,17,17,1,3900,2094,3900,2094,2400,282.5,0,68.6,4,1,15,2,2,0,0.37,44,1,360,282.5,2,0,0,N,0,0,0,79.2,3.2,0,1,college,1,0.821238938,0,1,0,medium,0,88,1936,0.674433393,2
1,1,1,35,0,1120,0,0,8,1,4,17,1,0,0,7,7,0,1442,0,1442,0,423,35,0,999999.4,2,1,3,2,1,0,0.29,75,1,360,78,2,0,0,N,0,0,0,87.986,8.9,0,1,hs,0,0.448717949,0,0,1,low,0,75,5625,0.201347798,1
1,1,1,88,0,1120,0,0,8,1,4,34,1,0,0,3,3,0,2874.04,0,2874.04,0,806.93,93,0,22,0,1,12,2,1,0,0.28,28,2,360,93,2,0,0,N,0,0,1,30,3.9,0,1,college,0,0.946236559,0,1,0,medium,0,28,784,0.895363626,1
1,1,1,160,0,1120,0,0,5,1,2,999999.4,1,1,4,2,2,1,2297,1456,2297,1456,1672.12,200,10,33.4,3,0,33,2,5,0,0.378,69.2,1,360,200,2,0,0,Y,0,1,1,54.058,3.2,0,1,college,1,0.8,0,0,1,low,0,346,4788.64,0.64,0
1,1,1,148,0,1120,0,0,8,1,4,60,1,0,0,8,2,0,4500,0,5000,0,1445,147.9,27.735,10.248,2,1,17,2,1,0,0.308,41.2,2,360,147.9,1,0,0,N,0,0,1,34.02,2,0,1,college,1,1.000676133,1,0,0,high,0,41.2,1697.44,1.001352722,1
1,1,1,128,0,1120,0,0,5,1,2,999999.4,1,1,1,8,8,0,1792,2565,1792,2565,1363.19,135,0,11.822,3,1,16,2,2,0,0.265,30,2,360,135,2,0,0,N,0,0,1,47.712,3.2,0,1,no_hs,0,0.948148148,0,1,0,medium,1,60,900,0.898984911,2
1,1,1,146,0,1120,0,1,3,1,2,58,1,1,1,17,17,0,2787,1917,2787,1917,1373.41,162,0,18.5,2,0,30,2,6,1,0.292,35,1,360,165,2,0,0,N,0,0,1,73.143,3.2,0,1,college,0,0.884848485,0,1,0,medium,0,210,1225,0.782956841,0
1,1,1,60,0,1120,0,0,8,1,4,999999.4,1,0,0,6,6,0,1709,0,2221.07,0,673,120,0,14.6,1,0,4,2,6,1,0.3,30,2,360,120,2,0,0,Y,0,0,1,24.633,3.1,0,1,college,0,0.5,0,0,1,low,0,180,900,0.25,0
1,1,1,172,0,1120,0,0,5,1,2,66,1,1,2,16,3,0,5500,0,5500,0,1841,191,0,17,1,1,38,1,2,0,0.21,41,2,360,191,2,0,0,Y,0,0,1,293.691,1.8,0,1,college,0,0.90052356,0,1,0,medium,0,82,1681,0.810942682,2
1,1,1,110,0,1120,0,0,5,1,2,48,1,1,0,7,7,0,2431,1820,2431,1820,1128,116,0,5,2,0,20,2,6,1,0.26,36,1,360,116,1,0,0,N,0,0,1,3,4.3,0,1,hs,0,0.948275862,0,1,0,medium,0,216,1296,0.899227111,0
1,1,1,104,0,1120,0,0,5,1,2,92,1,1,0,999999.4,999999.4,0,860,0,7660,0,1081,130,0,1,1,0,19,2,6,0,0.14,16,2,360,130,1,0,0,N,1,0,1,38,3.6,0,1,hs,0,0.8,0,0,1,low,0,96,256,0.64,0
1,1,1,100,0,1120,0,0,5,1,2,57,1,0,0,4,1,0,1447,1287,3598,1287,1037,150,0,25,3,1,38,2,1,0,0.21,45,2,360,152,2,0,0,N,1,0,1,42,3.2,0,1,hs,0,0.657894737,0,0,1,low,0,45,2025,0.432825485,1
1,1,1,148,0,1120,0,0,5,1,1,288,1,0,0,999999.4,999999.4,0,0,14000,0,24000,1579,185,0,151,2,0,36,3,6,0,0.07,20,2,360,185,2,0,0,N,0,0,1,46,3.6,0,1,college,0,0.8,0,0,1,low,0,120,400,0.64,0
1,1,2,225,0,1120,0,0,5,1,2,63,1,1,0,7,1.5,0,3042,2333,3860,2650,2300,280,0,4,2,0,19,1,3,0,0.35,47,1,300,280,2,0,0,N,0,1,1,-5,4.3,0,1,college,1,0.803571429,0,1,0,medium,0,141,2209,0.645727041,0
1,1,1,112,0,1120,0,0,8,1,4,51,1,0,0,999999.4,999999.4,0,0,0,0,0,1236,132,0,32.893,0,1,4,2,1,0,0.293,29.3,2,360,132,2,0,0,N,0,1,1,54.509,3.6,0,1,hs,0,0.848484848,0,1,0,medium,0,29.3,858.49,0.719926538,1
1,1,1,350,0,1120,0,0,5,0,1,732,1,0,4,2,2,0,416,41667,416,41667,5206,440,0,47,1,0,15,2,3,1,0.12,12,2,180,440,2,0,0,N,0,0,1,62,1.8,0,1,college,0,0.795454545,0,0,1,low,0,36,144,0.632747934,0
